lat,lon,temp-change
-27.5,140.625,0.9595947
-27.5,142.5,1.122406
-27.5,144.375,1.1534424
-27.5,146.25,1.0960083
-27.5,148.125,1.0459595
-27.5,150.0,0.9780884
-27.5,151.875,0.64141846
-27.5,153.75,0.5924988
-26.25,112.5,0.8266907
-26.25,114.375,1.1184387
-26.25,116.25,1.2029114
-26.25,118.125,1.2117004
-26.25,120.0,1.1094666
-26.25,121.875,1.0656738
-26.25,123.75,0.89004517
-26.25,125.625,0.7602844
-26.25,127.5,0.81707764
-26.25,129.375,0.82974243
-26.25,131.25,0.82717896
-26.25,133.125,0.81674194
-26.25,135.0,0.8625488
-26.25,136.875,1.0294495
-26.25,138.75,1.0130005
-26.25,140.625,1.1083374
-26.25,142.5,1.1529541
-26.25,144.375,1.098938
-26.25,146.25,1.0745239
-26.25,148.125,0.99191284
-26.25,150.0,0.77072144
-26.25,151.875,0.60357666
-26.25,153.75,0.5734863
-25.0,112.5,0.8401489
-25.0,114.375,1.0502625
-25.0,116.25,0.99786377
-25.0,118.125,1.1028442
-25.0,120.0,0.9605713
-25.0,121.875,0.93344116
-25.0,123.75,0.84088135
-25.0,125.625,0.79263306
-25.0,127.5,0.905426
-25.0,129.375,0.81570435
-25.0,131.25,0.8818054
-25.0,133.125,0.89108276
-25.0,135.0,0.95462036
-25.0,136.875,0.77593994
-25.0,138.75,1.0303345
-25.0,140.625,1.0453491
-25.0,142.5,1.019928
-25.0,144.375,0.96762085
-25.0,146.25,0.9215393
-25.0,148.125,0.8392334
-25.0,150.0,0.6123352
-25.0,151.875,0.5744934
-25.0,153.75,0.55249023
-23.75,112.5,0.6956787
-23.75,114.375,0.88690186
-23.75,116.25,0.91204834
-23.75,118.125,0.8574829
-23.75,120.0,0.8173828
-23.75,121.875,0.83340454
-23.75,123.75,0.85980225
-23.75,125.625,0.8340149
-23.75,127.5,0.81378174
-23.75,129.375,0.94644165
-23.75,131.25,1.0221558
-23.75,133.125,1.038208
-23.75,135.0,0.91867065
-23.75,136.875,0.9192505
-23.75,138.75,0.8599243
-23.75,140.625,0.9722595
-23.75,142.5,0.9970093
-23.75,144.375,0.9110718
-23.75,146.25,0.85739136
-23.75,148.125,0.68408203
-23.75,150.0,0.5809021
-23.75,151.875,0.5545349
-23.75,153.75,0.5354309
-22.5,112.5,0.62594604
-22.5,114.375,0.84713745
-22.5,116.25,0.8069763
-22.5,118.125,0.7895508
-22.5,120.0,0.7592468
-22.5,121.875,0.8381958
-22.5,123.75,0.91708374
-22.5,125.625,0.9182129
-22.5,127.5,0.87991333
-22.5,129.375,1.0593872
-22.5,131.25,1.0756531
-22.5,133.125,1.0491028
-22.5,135.0,0.9100647
-22.5,136.875,0.8056946
-22.5,138.75,0.8337097
-22.5,140.625,0.8383179
-22.5,142.5,0.986084
-22.5,144.375,0.93426514
-22.5,146.25,0.86203
-22.5,148.125,0.55999756
-22.5,150.0,0.5638733
-22.5,151.875,0.5352783
-22.5,153.75,0.5175781
-21.25,112.5,0.5840149
-21.25,114.375,0.5514221
-21.25,116.25,0.5112915
-21.25,118.125,0.53829956
-21.25,120.0,0.54293823
-21.25,121.875,0.80599976
-21.25,123.75,0.90112305
-21.25,125.625,0.85873413
-21.25,127.5,0.98986816
-21.25,129.375,1.016449
-21.25,131.25,1.0264893
-21.25,133.125,0.9725647
-21.25,135.0,0.88848877
-21.25,136.875,0.82421875
-21.25,138.75,0.7928467
-21.25,140.625,0.9289551
-21.25,142.5,0.93270874
-21.25,144.375,0.8139343
-21.25,146.25,0.59158325
-21.25,148.125,0.5372009
-21.25,150.0,0.52893066
-21.25,151.875,0.5036316
-21.25,153.75,0.4978943
-20.0,112.5,0.57128906
-20.0,114.375,0.5413208
-20.0,116.25,0.5204773
-20.0,118.125,0.5065918
-20.0,120.0,0.4673767
-20.0,121.875,0.7677002
-20.0,123.75,0.917511
-20.0,125.625,0.92099
-20.0,127.5,0.9862366
-20.0,129.375,1.0679626
-20.0,131.25,0.9812622
-20.0,133.125,0.84524536
-20.0,135.0,0.7633972
-20.0,136.875,0.8016968
-20.0,138.75,0.8190613
-20.0,140.625,0.9614868
-20.0,142.5,0.8345642
-20.0,144.375,0.63720703
-20.0,146.25,0.51483154
-20.0,148.125,0.5180054
-20.0,150.0,0.4961548
-20.0,151.875,0.48098755
-20.0,153.75,0.48199463
-18.75,112.5,0.5800476
-18.75,114.375,0.56448364
-18.75,116.25,0.55773926
-18.75,118.125,0.56243896
-18.75,120.0,0.46646118
-18.75,121.875,0.7761841
-18.75,123.75,0.8692322
-18.75,125.625,0.87127686
-18.75,127.5,0.9202881
-18.75,129.375,1.0331421
-18.75,131.25,0.9678345
-18.75,133.125,0.7915039
-18.75,135.0,0.7189636
-18.75,136.875,0.6589966
-18.75,138.75,0.70983887
-18.75,140.625,0.9267273
-18.75,142.5,0.8215332
-18.75,144.375,0.5534973
-18.75,146.25,0.50201416
-18.75,148.125,0.5024719
-18.75,150.0,0.48602295
-18.75,151.875,0.4767151
-18.75,153.75,0.46636963
-17.5,112.5,0.57766724
-17.5,114.375,0.57962036
-17.5,116.25,0.57962036
-17.5,118.125,0.5994873
-17.5,120.0,0.631958
-17.5,121.875,0.6100464
-17.5,123.75,0.8246765
-17.5,125.625,0.8732605
-17.5,127.5,0.8826904
-17.5,129.375,0.98464966
-17.5,131.25,0.9868469
-17.5,133.125,0.82492065
-17.5,135.0,0.64297485
-17.5,136.875,0.5527649
-17.5,138.75,0.6451721
-17.5,140.625,0.9121704
-17.5,142.5,0.6578369
-17.5,144.375,0.48672485
-17.5,146.25,0.50109863
-17.5,148.125,0.4982605
-17.5,150.0,0.48150635
-17.5,151.875,0.46502686
-17.5,153.75,0.4534912
-16.25,112.5,0.5586853
-16.25,114.375,0.5697632
-16.25,116.25,0.5839844
-16.25,118.125,0.6059265
-16.25,120.0,0.6526489
-16.25,121.875,0.6600342
-16.25,123.75,0.7680054
-16.25,125.625,0.9234314
-16.25,127.5,0.78466797
-16.25,129.375,0.96554565
-16.25,131.25,1.0447693
-16.25,133.125,0.83166504
-16.25,135.0,0.48568726
-16.25,136.875,0.53323364
-16.25,138.75,0.57351685
-16.25,140.625,0.7341919
-16.25,142.5,0.62509155
-16.25,144.375,0.4809265
-16.25,146.25,0.502594
-16.25,148.125,0.49298096
-16.25,150.0,0.4736023
-16.25,151.875,0.45788574
-16.25,153.75,0.45059204
-15.0,112.5,0.5673218
-15.0,114.375,0.57092285
-15.0,116.25,0.5895691
-15.0,118.125,0.6194153
-15.0,120.0,0.65408325
-15.0,121.875,0.657959
-15.0,123.75,0.6550293
-15.0,125.625,0.6970825
-15.0,127.5,0.6522217
-15.0,129.375,0.94226074
-15.0,131.25,0.9987488
-15.0,133.125,0.7936096
-15.0,135.0,0.48181152
-15.0,136.875,0.5091858
-15.0,138.75,0.5429077
-15.0,140.625,0.59451294
-15.0,142.5,0.47576904
-15.0,144.375,0.4925232
-15.0,146.25,0.51605225
-15.0,148.125,0.49987793
-15.0,150.0,0.48181152
-15.0,151.875,0.46350098
-15.0,153.75,0.4486084
-13.75,112.5,0.5794983
-13.75,114.375,0.57525635
-13.75,116.25,0.58688354
-13.75,118.125,0.6102905
-13.75,120.0,0.6273804
-13.75,121.875,0.6304016
-13.75,123.75,0.6204529
-13.75,125.625,0.5913086
-13.75,127.5,0.5946655
-13.75,129.375,0.85180664
-13.75,131.25,1.0236511
-13.75,133.125,0.75775146
-13.75,135.0,0.54296875
-13.75,136.875,0.4864502
-13.75,138.75,0.51626587
-13.75,140.625,0.54711914
-13.75,142.5,0.48544312
-13.75,144.375,0.52352905
-13.75,146.25,0.52648926
-13.75,148.125,0.50323486
-13.75,150.0,0.48806763
-13.75,151.875,0.47042847
-13.75,153.75,0.44470215
-12.5,112.5,0.5910034
-12.5,114.375,0.5873718
-12.5,116.25,0.58773804
-12.5,118.125,0.592041
-12.5,120.0,0.6024475
-12.5,121.875,0.5904846
-12.5,123.75,0.5793152
-12.5,125.625,0.56637573
-12.5,127.5,0.56903076
-12.5,129.375,0.6277466
-12.5,131.25,0.59417725
-12.5,133.125,0.5140686
-12.5,135.0,0.49468994
-12.5,136.875,0.4845581
-12.5,138.75,0.48168945
-12.5,140.625,0.50549316
-12.5,142.5,0.49679565
-12.5,144.375,0.5281067
-12.5,146.25,0.51016235
-12.5,148.125,0.4790039
-12.5,150.0,0.47097778
-12.5,151.875,0.4630127
-12.5,153.75,0.44979858
-11.25,112.5,0.59521484
-11.25,114.375,0.5965576
-11.25,116.25,0.6123657
-11.25,118.125,0.717865
-11.25,120.0,0.6459961
-11.25,121.875,0.75024414
-11.25,123.75,0.5816345
-11.25,125.625,0.5382385
-11.25,127.5,0.52856445
-11.25,129.375,0.52453613
-11.25,131.25,0.518219
-11.25,133.125,0.49136353
-11.25,135.0,0.4797058
-11.25,136.875,0.4663086
-11.25,138.75,0.46044922
-11.25,140.625,0.46139526
-11.25,142.5,0.49612427
-11.25,144.375,0.54022217
-11.25,146.25,0.63461304
-11.25,148.125,0.6142273
-11.25,150.0,0.43469238
-11.25,151.875,0.4580078
-11.25,153.75,0.47460938
