1.5688477,1.5688477,1.5688477,1.5688477,1.5688477,1.5688477,1.5688477,1.5688477,1.5688477,1.5688477,1.5688477,1.5688477,1.5688477,1.5688477,1.5688477,1.5688477,1.5688477,1.5688477,1.5688477,1.5688477,1.5688477,1.5688477,1.5688477,1.5688477,1.5688477,1.5688477,1.5688477,1.5688477,1.5688477,1.5688477,1.5688477,1.5688477,1.5688477,1.5688477,1.5688477,1.5688477,1.5688477,1.5688477,1.5688477,1.5688477,1.5688477,1.5688477,1.5688477,1.5688477,1.5688477,1.5688477,1.5688477,1.5688477,1.5688477,1.5688477,1.5688477,1.5688477,1.5688477,1.5688477,1.5688477,1.5688477,1.5688477,1.5688477,1.5688477,1.5688477,1.5688477,1.5688477,1.5688477,1.5688477,1.5688477,1.5688477,1.5688477,1.5688477,1.5688477,1.5688477,1.5688477,1.5688477,1.5688477,1.5688477,1.5688477,1.5688477,1.5688477,1.5688477,1.5688477,1.5688477,1.5688477,1.5688477,1.5688477,1.5688477,1.5688477,1.5688477,1.5688477,1.5688477,1.5688477,1.5688477,1.5688477,1.5688477,1.5688477,1.5688477,1.5688477,1.5688477,1.5688477,1.5688477,1.5688477,1.5688477,1.5688477,1.5688477,1.5688477,1.5688477,1.5688477,1.5688477,1.5688477,1.5688477,1.5688477,1.5688477,1.5688477,1.5688477,1.5688477,1.5688477,1.5688477,1.5688477,1.5688477,1.5688477,1.5688477,1.5688477,1.5688477,1.5688477,1.5688477,1.5688477,1.5688477,1.5688477,1.5688477,1.5688477,1.5688477,1.5688477,1.5688477,1.5688477,1.5688477,1.5688477,1.5688477,1.5688477,1.5688477,1.5688477,1.5688477,1.5688477,1.5688477,1.5688477,1.5688477,1.5688477,1.5688477,1.5688477,1.5688477,1.5688477,1.5688477,1.5688477,1.5688477,1.5688477,1.5688477,1.5688477,1.5688477,1.5688477,1.5688477,1.5688477,1.5688477,1.5688477,1.5688477,1.5688477,1.5688477,1.5688477,1.5688477,1.5688477,1.5688477,1.5688477,1.5688477,1.5688477,1.5688477,1.5688477,1.5688477,1.5688477,1.5688477,1.5688477,1.5688477,1.5688477,1.5688477,1.5688477,1.5688477,1.5688477,1.5688477,1.5688477,1.5688477,1.5688477,1.5688477,1.5688477,1.5688477,1.5688477,1.5688477,1.5688477
1.4353485,1.4379272,1.4417114,1.4448853,1.4479065,1.4512024,1.4534454,1.4558105,1.4582672,1.4602966,1.462738,1.464035,1.4656372,1.4677429,1.4680023,1.469162,1.4703369,1.470993,1.471756,1.4736786,1.4749603,1.4760742,1.4768829,1.4766846,1.4767303,1.4762573,1.4762878,1.476532,1.4764099,1.476471,1.475647,1.4728699,1.4712524,1.4695587,1.4665985,1.46315,1.4599304,1.4560394,1.4529724,1.4497375,1.4474487,1.4440918,1.4399414,1.4368896,1.4337311,1.4301147,1.42836,1.4257965,1.4226837,1.4189606,1.4160767,1.4144592,1.410614,1.4075317,1.404541,1.4020691,1.399765,1.3970184,1.3946838,1.3925476,1.3903198,1.3888092,1.3870544,1.3847351,1.3830109,1.3808289,1.3786163,1.3768616,1.3748627,1.3741455,1.371933,1.3703613,1.369751,1.3700714,1.3706665,1.371048,1.3699799,1.36969,1.3688965,1.3692017,1.3703918,1.3720703,1.3749084,1.377533,1.381012,1.3837585,1.3875885,1.3910065,1.3950195,1.3986511,1.4020996,1.4061737,1.4119415,1.416626,1.4204254,1.4229584,1.4273834,1.4293823,1.4311676,1.43219,1.4326782,1.4330597,1.4343872,1.4363251,1.437912,1.4396667,1.4420929,1.4455109,1.4493256,1.4529877,1.4564972,1.459137,1.461792,1.464386,1.4647522,1.4629669,1.465332,1.4660797,1.4649658,1.4645386,1.4641266,1.4637299,1.4640045,1.4641418,1.4649658,1.4651184,1.4647217,1.4636688,1.4620056,1.4589539,1.4568481,1.4542847,1.4516449,1.4494476,1.4470367,1.4445648,1.4419556,1.4405975,1.43927,1.4382477,1.4374237,1.4361725,1.4345856,1.433548,1.4325256,1.4300385,1.4279022,1.4263,1.424469,1.4229889,1.4214478,1.418747,1.41716,1.4161682,1.4148254,1.4130707,1.4115753,1.4095306,1.4071198,1.4053345,1.4030151,1.4006653,1.3987122,1.3968201,1.3945312,1.3924408,1.3917236,1.3905945,1.3890686,1.3877563,1.3870697,1.3863068,1.3865356,1.3863678,1.3875122,1.388031,1.3891907,1.3903198,1.3922272,1.3945465,1.3960724,1.3983154,1.400528,1.4035187,1.4070587,1.410614,1.4143372,1.4179077,1.4210815,1.4243469,1.428421,1.4313049
1.3944244,1.3976135,1.4002686,1.4035187,1.4067383,1.4094543,1.4116211,1.4141388,1.4152985,1.4171906,1.4188232,1.4198151,1.4220428,1.4229126,1.4245605,1.4264374,1.428421,1.4294891,1.4311981,1.4338684,1.4368744,1.4405212,1.4440002,1.4461975,1.449585,1.4534454,1.4575806,1.4620056,1.4658203,1.4703674,1.4742432,1.4780884,1.481308,1.4852448,1.4886475,1.4911499,1.4942627,1.4981537,1.5030518,1.5082855,1.5144348,1.521286,1.5269775,1.5327454,1.5369568,1.5424652,1.546463,1.5502777,1.5538483,1.5558624,1.5582886,1.5600281,1.5592804,1.5575409,1.5519257,1.5427856,1.5322113,1.5196838,1.5084229,1.4959259,1.4831543,1.4681854,1.4530182,1.4390106,1.4261627,1.4169159,1.4098511,1.4043274,1.4007874,1.3975067,1.3966675,1.3948212,1.3932343,1.3929901,1.392868,1.393219,1.3952026,1.3981171,1.4035339,1.4094696,1.4168701,1.4249878,1.4307251,1.4347839,1.4320831,1.4225464,1.406723,1.3894348,1.3716736,1.3562775,1.3438873,1.3348846,1.3283234,1.3215485,1.3179932,1.3204803,1.3250427,1.3343353,1.3529968,1.3790741,1.411499,1.4449615,1.4653473,1.4759521,1.4693298,1.4477997,1.4127808,1.3748779,1.340622,1.3159332,1.2964478,1.2874146,1.2817993,1.2829285,1.284256,1.2896576,1.2925262,1.296051,1.2996368,1.3029633,1.3048248,1.3097992,1.3162537,1.3249817,1.3301849,1.3391724,1.3465118,1.3554382,1.3623047,1.3687744,1.3720093,1.374939,1.3776703,1.3806,1.3813324,1.3821259,1.378067,1.3717194,1.3656616,1.3564148,1.3443146,1.3325653,1.3208618,1.3083191,1.2960358,1.284729,1.2750244,1.2671509,1.2615204,1.2566986,1.2543793,1.2528687,1.2528992,1.2527924,1.2542114,1.2568054,1.2592163,1.2617645,1.2648315,1.2692566,1.273468,1.2775116,1.2808838,1.2847595,1.2892609,1.294632,1.3000336,1.30513,1.3112946,1.3166656,1.3218384,1.3261108,1.3303986,1.3340912,1.3378754,1.3412476,1.3445892,1.3479614,1.350296,1.3530579,1.3557129,1.3567047,1.3588104,1.3616028,1.3640137,1.3669281,1.3709259,1.3745728,1.3784332,1.382904,1.3869781,1.3909149
1.3098602,1.3148499,1.3194275,1.3229065,1.3260193,1.32901,1.3314972,1.334732,1.3377686,1.3405457,1.3423615,1.3458557,1.3492737,1.3534851,1.3583679,1.3651886,1.3718872,1.3791351,1.3844299,1.3909607,1.3957062,1.4007874,1.4050751,1.4085541,1.4104004,1.4121399,1.4128723,1.4144592,1.4167786,1.4190826,1.4230194,1.4274292,1.4316254,1.4345093,1.4379272,1.4403534,1.4431458,1.4464569,1.45018,1.4539337,1.4597473,1.4671783,1.4779358,1.4922943,1.5107727,1.535141,1.5623016,1.5921173,1.6218262,1.6495819,1.6741028,1.6952057,1.7132416,1.7328949,1.7514648,1.7663879,1.7735138,1.7714081,1.7678986,1.7673645,1.7625275,1.723877,1.653122,1.581543,1.5367432,1.5024109,1.4737396,1.4519348,1.4339142,1.4220581,1.413559,1.410202,1.4111938,1.4144287,1.4181824,1.4225159,1.4286957,1.4347992,1.4422455,1.45224,1.4669342,1.480896,1.4770355,1.4548035,1.4224396,1.3808746,1.3366547,1.296936,1.2574463,1.2239075,1.1956787,1.1728668,1.1566162,1.1433105,1.1387024,1.1469879,1.1367035,1.1083832,1.0624542,1.023529,1.0197296,1.0447388,1.0625763,1.0846558,1.1002197,1.1082611,1.1168823,1.1273041,1.1344147,1.1419067,1.150528,1.1569366,1.163208,1.1681061,1.1745453,1.1764374,1.1767273,1.1764374,1.175705,1.1783142,1.1802368,1.1849976,1.1890259,1.1941986,1.2043915,1.2146149,1.2261963,1.2394867,1.2559662,1.2742767,1.2947845,1.3144379,1.3306427,1.3525391,1.3644714,1.3683472,1.3661957,1.3544312,1.3345184,1.312027,1.2944183,1.2757568,1.2583466,1.244751,1.2289429,1.2180634,1.2089081,1.2014313,1.1962738,1.1908417,1.1851654,1.1794281,1.1739502,1.170639,1.1682587,1.1678772,1.1706085,1.1755676,1.1802673,1.1855774,1.1911011,1.1964111,1.202301,1.2080688,1.2138214,1.219101,1.2243347,1.2282715,1.231781,1.2341919,1.2353363,1.2368469,1.2371521,1.2374725,1.2381134,1.2396545,1.2414093,1.2436066,1.2458191,1.247879,1.2506866,1.2533569,1.2564392,1.259613,1.2623444,1.2663269,1.2706757,1.2766418,1.2835999,1.2905731,1.2977142,1.3040619
1.2144012,1.2184448,1.2220459,1.2262573,1.2302856,1.2339325,1.2378693,1.2415314,1.2433777,1.2436829,1.2458344,1.2478485,1.250885,1.2559662,1.2642365,1.276062,1.2872467,1.2979431,1.3024445,1.3041534,1.3053741,1.3067474,1.3106842,1.3156586,1.3185272,1.3222046,1.3246918,1.3278961,1.3326416,1.3383789,1.3475952,1.3576813,1.3654022,1.3725433,1.3759308,1.3787842,1.3812714,1.3863983,1.3911743,1.3957062,1.4010773,1.4085999,1.4171753,1.4291687,1.4464264,1.4727783,1.5040894,1.5306091,1.5532684,1.5673523,1.5738068,1.5789185,1.5821838,1.5844269,1.5767822,1.5653076,1.5688934,1.5597687,1.5423126,1.5164795,1.4837341,1.4443359,1.3955078,1.3687592,1.354065,1.3460388,1.3445892,1.3474426,1.353241,1.3620911,1.3714142,1.3832092,1.396759,1.4128723,1.4329071,1.4536133,1.4722137,1.4956818,1.5062561,1.5083008,1.4741516,1.4250183,1.3722382,1.3354797,1.3048553,1.2790985,1.2516937,1.2151642,1.1869202,1.1808472,1.219696,1.2711029,1.2847137,1.3054657,1.2277222,1.2078705,1.1873016,1.1985626,1.2303925,1.2425232,1.2672119,1.2911987,1.3104401,1.3392487,1.3708038,1.3999329,1.4297485,1.464325,1.4968262,1.5220642,1.5241852,1.5181427,1.5125427,1.4997253,1.4811859,1.4651794,1.446701,1.4261017,1.3967133,1.3768158,1.3542633,1.3334045,1.3232422,1.3059692,1.2881927,1.2710114,1.2609406,1.2572632,1.2560425,1.2528534,1.2533264,1.2590942,1.2655945,1.2736664,1.2842712,1.3011627,1.3199615,1.34198,1.3518677,1.3406677,1.3203125,1.289856,1.2650604,1.2413177,1.2242432,1.2062988,1.1863556,1.1654205,1.1527252,1.149826,1.1488495,1.1563721,1.166214,1.1761627,1.1897736,1.2026825,1.2114258,1.2175751,1.2238617,1.227951,1.2326202,1.2335968,1.2333069,1.232544,1.2317505,1.2290497,1.2275696,1.2286224,1.2383881,1.2523499,1.2624359,1.2560272,1.2284088,1.1967621,1.1731873,1.1594238,1.1524811,1.1491241,1.1480865,1.147583,1.1486206,1.1500702,1.1517334,1.153122,1.1571198,1.1620636,1.1694794,1.1777802,1.1855316,1.1938019,1.2020416,1.2089691
1.1274261,1.1260376,1.12146,1.1228027,1.1248016,1.1268921,1.1338196,1.1377563,1.1324921,1.1287384,1.1235809,1.1234589,1.1218872,1.1290741,1.1376038,1.1615448,1.1821747,1.1985626,1.2084198,1.2142487,1.2210693,1.2342377,1.250534,1.265625,1.273346,1.2759552,1.2766571,1.2742615,1.2834167,1.2838745,1.2832489,1.2894745,1.2888489,1.2938538,1.3016205,1.3045502,1.3147125,1.3241882,1.3309937,1.3343658,1.343277,1.3564606,1.3616943,1.3739777,1.3858948,1.3905182,1.4080048,1.4133606,1.4381409,1.4608002,1.48909,1.5075836,1.5158386,1.5128937,1.4973907,1.4908905,1.5262451,1.5357819,1.5369415,1.5387115,1.5307922,1.5201874,1.5341339,1.5459442,1.5260773,1.4949188,1.4510193,1.4038086,1.3729248,1.36203,1.3559418,1.3582458,1.3689728,1.3852539,1.3988953,1.4260864,1.4504089,1.4567566,1.4052124,1.3544922,1.2957458,1.2298889,1.1908569,1.1618652,1.1512756,1.1720581,1.193573,1.2099304,1.2379761,1.2718811,1.303421,1.3442535,1.3925018,1.4283447,1.5099182,1.5659637,1.6385193,1.684021,1.7370453,1.814621,1.8237457,1.8206787,1.8404388,1.8666077,1.8660583,1.883316,1.8936462,1.9077606,1.9113312,1.9138489,1.8995361,1.9032135,1.9142914,1.9059143,1.8942566,1.8697815,1.8424988,1.7965088,1.7488556,1.724411,1.6727448,1.6256866,1.5803223,1.5565948,1.5214081,1.4801941,1.4438934,1.3995819,1.3623657,1.3376007,1.322464,1.3145294,1.3046265,1.2908936,1.274643,1.2674103,1.2621155,1.274353,1.2857361,1.2966766,1.3000183,1.2718353,1.233017,1.2154083,1.2149658,1.2207336,1.2283936,1.2226257,1.21315,1.2008209,1.1809387,1.1651611,1.1651611,1.1813507,1.2173767,1.2379303,1.2414093,1.2417755,1.2372589,1.2249908,1.2000885,1.1729126,1.161438,1.1564178,1.1532898,1.1437073,1.1286316,1.12146,1.1162415,1.1099548,1.1103821,1.1015472,1.088562,1.076477,1.0795593,1.091217,1.0883636,1.0818787,1.0834808,1.0855103,1.0921783,1.1000671,1.1071472,1.1103821,1.1148987,1.1175079,1.1215515,1.125473,1.1282654,1.1302948,1.1277618,1.1266632
1.0601349,1.0605164,1.056015,1.0556488,1.0598907,1.0624847,1.0648956,1.0668945,1.0707092,1.0751648,1.0829315,1.0889435,1.096405,1.1044617,1.1129761,1.1337585,1.1621857,1.1828461,1.2002258,1.2091522,1.2137299,1.21698,1.228714,1.2434998,1.2696228,1.2901611,1.3063965,1.3301239,1.3469086,1.3603516,1.3699951,1.3602295,1.3605652,1.3565369,1.3463745,1.3389893,1.3437195,1.3390808,1.3361664,1.3271332,1.3216858,1.3186951,1.3146515,1.3135529,1.3266144,1.3289032,1.3255005,1.3184509,1.3258362,1.3435669,1.3509827,1.3504028,1.3654175,1.3910675,1.4313354,1.4513397,1.4433594,1.4361572,1.4275513,1.4204102,1.4364014,1.4496765,1.4756622,1.5028839,1.5079956,1.4873962,1.4474792,1.4009857,1.3563995,1.3349304,1.3352661,1.339508,1.3440399,1.3533478,1.3707275,1.3869324,1.4040833,1.3913879,1.3354187,1.2906342,1.2427521,1.2100067,1.1808014,1.1634827,1.1729889,1.2209473,1.2887421,1.3667908,1.444931,1.5419159,1.6219635,1.7000427,1.7299194,1.7454987,1.7645416,1.7967529,1.8133698,1.808136,1.8343201,1.8618622,1.9055328,1.939621,1.9569397,1.9667358,1.9508667,1.9353943,1.910553,1.8615112,1.8165283,1.7733917,1.7194824,1.6698456,1.6157074,1.5642395,1.5144196,1.4735718,1.4539337,1.4409027,1.454895,1.4570923,1.4494324,1.4628906,1.478241,1.5027924,1.5378418,1.5574646,1.5424957,1.5175018,1.4897003,1.4408722,1.3804626,1.3045654,1.2629395,1.2432861,1.2351532,1.2303467,1.2398834,1.2548065,1.2528534,1.2128906,1.1666565,1.1031952,1.084137,1.0705414,1.0673828,1.0910492,1.1111755,1.1213989,1.1485138,1.1865997,1.2049103,1.1926117,1.1864166,1.217392,1.2572937,1.2485199,1.2563629,1.2423859,1.2224884,1.2192993,1.235672,1.2316284,1.1992188,1.1660767,1.143753,1.0988312,1.0783386,1.0651093,1.0477753,1.0491028,1.0432587,1.0551147,1.0735168,1.0873413,1.0919952,1.0880432,1.0773163,1.0709381,1.0692749,1.0707703,1.0736542,1.0743408,1.0704803,1.0641174,1.0582123,1.0484161,1.0473022,1.0522766,1.0567169,1.0586243,1.057663,1.0609436
0.97587585,0.9764404,0.9727783,0.9668884,0.97972107,0.9867401,0.98464966,0.98109436,0.97691345,0.96910095,0.96681213,0.9904175,1.0214691,1.0551147,1.0853424,1.1238556,1.1674957,1.2158966,1.267273,1.2824402,1.2798004,1.2896271,1.2861481,1.286026,1.3075104,1.3288727,1.3326263,1.3414001,1.378891,1.3907166,1.3802795,1.3666077,1.3527374,1.3443298,1.3380127,1.3366241,1.3472595,1.345932,1.3511658,1.347992,1.339325,1.32518,1.3129272,1.3137817,1.3192596,1.3161316,1.3035736,1.2933044,1.2901306,1.2808075,1.2713013,1.2631531,1.2535095,1.2483215,1.2479858,1.2480621,1.230835,1.2432404,1.2835541,1.310318,1.3230133,1.3364716,1.3689423,1.4020996,1.4402771,1.47966,1.503479,1.5031586,1.480545,1.4281158,1.3715057,1.3360138,1.325119,1.3253021,1.3299866,1.3330536,1.333252,1.3243256,1.282959,1.2515564,1.2324524,1.2032928,1.1981354,1.2017365,1.2303009,1.2995453,1.4666595,1.58638,1.600174,1.5890961,1.542633,1.5226898,1.5391846,1.5392456,1.5532227,1.5899353,1.613266,1.6485138,1.6762695,1.6899567,1.6997986,1.724289,1.7342682,1.7205048,1.6957703,1.6599274,1.6227112,1.5760956,1.5327606,1.4853821,1.432312,1.3845673,1.3416443,1.3275604,1.3327484,1.3331451,1.3300629,1.328125,1.3077698,1.2814789,1.2692261,1.2524719,1.247757,1.2821655,1.3250732,1.3593597,1.3881683,1.4051666,1.4073334,1.3926697,1.3539276,1.2956238,1.2257843,1.1674805,1.1225739,1.0849152,1.0568542,1.0518341,1.0582428,1.0673523,1.0544434,1.0325928,1.0235901,1.0333405,1.014679,1.0089569,1.0461884,1.092926,1.1357269,1.2037506,1.2388306,1.2575226,1.2723236,1.2995453,1.3309174,1.3129425,1.3032684,1.2770691,1.2489014,1.2167358,1.1886902,1.1647186,1.1305542,1.104187,1.0819855,1.0707703,1.04982,1.0431671,1.044281,1.0290375,1.0014496,1.0178833,1.024826,1.0350494,1.038269,1.0503693,1.068985,1.0758667,1.0765381,1.0802307,1.0785217,1.0783081,1.0795898,1.0748596,1.0681305,1.0526276,1.04039,1.027771,1.0122223,0.99894714,0.9836731,0.9764099
1.0022278,1.0104218,1.0300598,1.043335,1.0463562,1.0406952,1.0232544,0.99746704,0.9701843,0.9702759,0.97569275,1.0094299,1.0519562,1.0796204,1.1219788,1.1611633,1.1986084,1.227478,1.261383,1.3034363,1.3310394,1.315445,1.3048248,1.300766,1.3087311,1.3265228,1.3279419,1.3195648,1.293045,1.2785645,1.2810974,1.271225,1.2685547,1.2818298,1.2783966,1.2644043,1.2504883,1.234726,1.2155762,1.2051086,1.2108154,1.2105103,1.2217102,1.2383575,1.2472229,1.2515564,1.2518005,1.2531128,1.2370453,1.2106934,1.1929321,1.17276,1.163559,1.1574402,1.1583252,1.1531525,1.1446381,1.1390076,1.1461029,1.1531067,1.1674347,1.1874237,1.225647,1.2590942,1.295166,1.3239899,1.3559265,1.3658142,1.3733673,1.3690033,1.352829,1.3265686,1.2976532,1.2766724,1.2658386,1.2614441,1.2653809,1.2746277,1.2783508,1.2671051,1.2344513,1.1916809,1.2044678,1.2199707,1.2314453,1.2346497,1.275589,1.3025818,1.3405914,1.3903656,1.4083252,1.3918152,1.3833466,1.3995209,1.4238281,1.4277802,1.4622498,1.4833221,1.481842,1.4741211,1.4980621,1.5170288,1.5542297,1.5262756,1.491806,1.4543762,1.4122467,1.3704681,1.3331146,1.2872467,1.233551,1.190033,1.1704559,1.1765747,1.1984558,1.1894989,1.1848145,1.1857147,1.1808014,1.1750641,1.1386871,1.0901947,1.0593262,1.065445,1.0876617,1.1172333,1.1675568,1.212616,1.2722931,1.284729,1.2656403,1.1937714,1.1074371,1.0522919,1.0358124,1.0409088,1.0447235,1.0452423,1.0563202,1.0875854,1.1349335,1.1173706,1.0981903,1.0905762,1.0992126,1.0956726,1.1025391,1.1456757,1.1924133,1.2362213,1.2856903,1.356842,1.4303589,1.4206696,1.4065704,1.3451843,1.3109589,1.2894745,1.2705383,1.2574158,1.2433472,1.2091064,1.1786041,1.1370697,1.1046448,1.064743,1.0336609,1.0001068,0.9617157,0.9210663,0.8926544,0.8760681,0.8735199,0.8921509,0.92588806,0.95606995,1.0137024,1.0427246,1.0541992,1.068222,1.0643158,1.0644531,1.0739746,1.0801697,1.0912018,1.0878296,1.082489,1.0657196,1.0498352,1.0403137,1.0250549,1.0121765
1.0977478,1.0879364,1.0907135,1.0950165,1.0921631,1.0813446,1.0821075,1.0728607,1.0742493,1.0863647,1.1006927,1.1173096,1.1712341,1.2109833,1.2234344,1.2647552,1.2983093,1.2960205,1.2605743,1.2432861,1.2311096,1.2083893,1.2216644,1.2426605,1.2687378,1.2857971,1.3048096,1.3108215,1.3082886,1.286026,1.3154755,1.327713,1.3284912,1.2980194,1.2533875,1.1902771,1.1399689,1.1018677,1.0727539,1.0592804,1.0633087,1.0650177,1.0639343,1.0585785,1.065979,1.0715485,1.057663,1.0214386,1.0229034,1.0422211,1.0552216,1.0686188,1.0869751,1.1047058,1.107132,1.1231079,1.1497192,1.1684418,1.172348,1.1542358,1.1491699,1.1408539,1.1341858,1.1345978,1.1443481,1.1583557,1.1696014,1.176117,1.1825409,1.1750641,1.1638489,1.1591034,1.1647644,1.1702423,1.1630249,1.1410065,1.1073761,1.1054688,1.1040955,1.123764,1.1278534,1.063324,1.0133209,0.9799347,0.99794006,1.0448914,1.1278839,1.2016144,1.2460022,1.2879028,1.279129,1.2696075,1.312973,1.3342896,1.3366699,1.3744965,1.3910065,1.3763885,1.3609161,1.3720703,1.3928375,1.4426727,1.4745026,1.5002136,1.4852905,1.4720612,1.4427948,1.4285126,1.3785248,1.2891235,1.1979218,1.1222839,1.0909271,1.0755615,1.0657196,1.0445709,1.0283203,1.0282135,1.0516205,1.06987,1.0626984,1.057312,1.0832825,1.1157837,1.138794,1.1824036,1.1879272,1.2056274,1.2150421,1.2099762,1.2057648,1.1356506,1.0793152,1.0742035,1.0581055,1.057663,1.0611725,1.0816345,1.1083069,1.1081696,1.1451721,1.14328,1.1138611,1.1121826,1.1732635,1.196991,1.1632996,1.1815491,1.2448273,1.2715149,1.320816,1.3549347,1.3777008,1.3425293,1.34198,1.317749,1.2977905,1.2815094,1.2777252,1.290741,1.2611389,1.2130585,1.1609955,1.0968628,1.0398254,0.9921417,0.95544434,0.9436188,0.9385834,0.9075012,0.8654785,0.8360748,0.83154297,0.8387146,0.9031067,0.9454346,1.0068054,1.0310669,1.0307617,1.0372467,1.0327148,1.0271606,1.0425873,1.0686646,1.0904083,1.0971985,1.0984802,1.116806,1.1356354,1.133728,1.1260681,1.1125641
