lat,lon,temp-change
-36.218,145.823,0.743
-36.218,146.091,0.757
-36.218,146.359,0.771
-36.218,146.627,0.785
-36.218,146.895,0.798
-36.218,147.163,0.802
-36.218,147.431,0.797
-36.218,147.699,0.792
-36.218,147.967,0.787
-36.218,148.235,0.782
-36.218,148.503,0.777
-36.218,148.771,0.772
-36.218,149.039,0.76
-36.218,149.308,0.741
-36.218,149.576,0.722
-36.218,149.844,0.703
-36.218,150.112,0.684
-36.218,150.38,0.666
-36.218,150.648,0.647
-36.218,150.916,0.63
-36.218,151.184,0.615
-36.218,151.452,0.6
-36.218,151.72,0.585
-36.218,151.988,0.57
-36.218,152.256,0.555
-36.218,152.524,0.54
-36.218,152.792,0.525
-36.218,153.06,0.509
-36.218,153.328,0.493
-36.218,153.596,0.478
-36.218,153.864,0.462
-36.218,154.133,0.446
-36.218,154.401,0.43
-36.218,154.669,0.416
-36.218,154.937,0.403
-36.218,155.205,0.391
-36.218,155.473,0.378
-36.218,155.741,0.365
-35.907,110.171,0.461
-35.907,110.439,0.459
-35.907,110.707,0.457
-35.907,110.975,0.455
-35.907,111.243,0.453
-35.907,111.512,0.45
-35.907,111.78,0.448
-35.907,112.048,0.445
-35.907,112.316,0.443
-35.907,112.584,0.44
-35.907,112.852,0.438
-35.907,113.12,0.435
-35.907,113.388,0.435
-35.907,113.656,0.434
-35.907,113.924,0.434
-35.907,114.192,0.433
-35.907,114.46,0.433
-35.907,114.728,0.433
-35.907,114.996,0.433
-35.907,115.264,0.437
-35.907,115.532,0.442
-35.907,115.8,0.447
-35.907,116.069,0.451
-35.907,116.337,0.456
-35.907,116.605,0.461
-35.907,116.873,0.465
-35.907,117.141,0.472
-35.907,117.409,0.479
-35.907,117.677,0.486
-35.907,117.945,0.493
-35.907,118.213,0.5
-35.907,118.481,0.507
-35.907,118.749,0.513
-35.907,119.017,0.514
-35.907,119.285,0.515
-35.907,119.553,0.516
-35.907,119.821,0.517
-35.907,120.089,0.518
-35.907,120.357,0.519
-35.907,120.625,0.52
-35.907,120.894,0.523
-35.907,121.162,0.526
-35.907,121.43,0.529
-35.907,121.698,0.532
-35.907,121.966,0.534
-35.907,122.234,0.537
-35.907,122.502,0.54
-35.907,122.77,0.541
-35.907,123.038,0.542
-35.907,123.306,0.544
-35.907,123.574,0.545
-35.907,123.842,0.546
-35.907,124.11,0.547
-35.907,124.378,0.548
-35.907,124.646,0.546
-35.907,124.914,0.544
-35.907,125.182,0.542
-35.907,125.45,0.54
-35.907,125.719,0.538
-35.907,125.987,0.536
-35.907,126.255,0.533
-35.907,126.523,0.531
-35.907,126.791,0.528
-35.907,127.059,0.525
-35.907,127.327,0.523
-35.907,127.595,0.52
-35.907,127.863,0.517
-35.907,128.131,0.514
-35.907,128.399,0.511
-35.907,128.667,0.508
-35.907,128.935,0.504
-35.907,129.203,0.5
-35.907,129.471,0.497
-35.907,129.739,0.493
-35.907,130.007,0.49
-35.907,130.276,0.486
-35.907,130.544,0.483
-35.907,130.812,0.479
-35.907,131.08,0.476
-35.907,131.348,0.472
-35.907,131.616,0.469
-35.907,131.884,0.465
-35.907,132.152,0.462
-35.907,132.42,0.459
-35.907,132.688,0.456
-35.907,132.956,0.453
-35.907,133.224,0.45
-35.907,133.492,0.447
-35.907,133.76,0.445
-35.907,134.028,0.442
-35.907,134.296,0.441
-35.907,134.564,0.439
-35.907,134.832,0.437
-35.907,135.101,0.435
-35.907,135.369,0.433
-35.907,135.637,0.431
-35.907,135.905,0.43
-35.907,136.173,0.429
-35.907,136.441,0.428
-35.907,136.709,0.427
-35.907,136.977,0.427
-35.907,137.245,0.426
-35.907,137.513,0.425
-35.907,137.781,0.432
-35.907,138.049,0.442
-35.907,138.317,0.451
-35.907,138.585,0.461
-35.907,138.853,0.471
-35.907,139.121,0.481
-35.907,139.389,0.491
-35.907,139.657,0.506
-35.907,139.926,0.523
-35.907,140.194,0.541
-35.907,140.462,0.558
-35.907,140.73,0.576
-35.907,140.998,0.593
-35.907,141.266,0.611
-35.907,141.534,0.623
-35.907,141.802,0.633
-35.907,142.07,0.642
-35.907,142.338,0.652
-35.907,142.606,0.662
-35.907,142.874,0.671
-35.907,143.142,0.681
-35.907,143.41,0.689
-35.907,143.678,0.696
-35.907,143.946,0.702
-35.907,144.214,0.709
-35.907,144.483,0.716
-35.907,144.751,0.722
-35.907,145.019,0.729
-35.907,145.287,0.739
-35.907,145.555,0.752
-35.907,145.823,0.765
-35.907,146.091,0.777
-35.907,146.359,0.79
-35.907,146.627,0.802
-35.907,146.895,0.815
-35.907,147.163,0.818
-35.907,147.431,0.813
-35.907,147.699,0.809
-35.907,147.967,0.804
-35.907,148.235,0.799
-35.907,148.503,0.794
-35.907,148.771,0.79
-35.907,149.039,0.778
-35.907,149.308,0.76
-35.907,149.576,0.742
-35.907,149.844,0.723
-35.907,150.112,0.705
-35.907,150.38,0.687
-35.907,150.648,0.669
-35.907,150.916,0.652
-35.907,151.184,0.635
-35.907,151.452,0.619
-35.907,151.72,0.603
-35.907,151.988,0.587
-35.907,152.256,0.571
-35.907,152.524,0.555
-35.907,152.792,0.54
-35.907,153.06,0.526
-35.907,153.328,0.512
-35.907,153.596,0.498
-35.907,153.864,0.485
-35.907,154.133,0.471
-35.907,154.401,0.457
-35.907,154.669,0.444
-35.907,154.937,0.432
-35.907,155.205,0.419
-35.907,155.473,0.407
-35.907,155.741,0.395
-35.596,110.171,0.466
-35.596,110.439,0.464
-35.596,110.707,0.462
-35.596,110.975,0.46
-35.596,111.243,0.458
-35.596,111.512,0.455
-35.596,111.78,0.453
-35.596,112.048,0.451
-35.596,112.316,0.449
-35.596,112.584,0.447
-35.596,112.852,0.444
-35.596,113.12,0.442
-35.596,113.388,0.443
-35.596,113.656,0.443
-35.596,113.924,0.443
-35.596,114.192,0.443
-35.596,114.46,0.443
-35.596,114.728,0.443
-35.596,114.996,0.443
-35.596,115.264,0.45
-35.596,115.532,0.456
-35.596,115.8,0.462
-35.596,116.069,0.469
-35.596,116.337,0.475
-35.596,116.605,0.481
-35.596,116.873,0.488
-35.596,117.141,0.496
-35.596,117.409,0.503
-35.596,117.677,0.511
-35.596,117.945,0.519
-35.596,118.213,0.526
-35.596,118.481,0.534
-35.596,118.749,0.541
-35.596,119.017,0.54
-35.596,119.285,0.539
-35.596,119.553,0.538
-35.596,119.821,0.537
-35.596,120.089,0.536
-35.596,120.357,0.534
-35.596,120.625,0.533
-35.596,120.894,0.536
-35.596,121.162,0.539
-35.596,121.43,0.541
-35.596,121.698,0.544
-35.596,121.966,0.547
-35.596,122.234,0.549
-35.596,122.502,0.552
-35.596,122.77,0.553
-35.596,123.038,0.553
-35.596,123.306,0.554
-35.596,123.574,0.555
-35.596,123.842,0.555
-35.596,124.11,0.556
-35.596,124.378,0.556
-35.596,124.646,0.554
-35.596,124.914,0.551
-35.596,125.182,0.548
-35.596,125.45,0.546
-35.596,125.719,0.543
-35.596,125.987,0.54
-35.596,126.255,0.538
-35.596,126.523,0.535
-35.596,126.791,0.532
-35.596,127.059,0.529
-35.596,127.327,0.526
-35.596,127.595,0.524
-35.596,127.863,0.521
-35.596,128.131,0.518
-35.596,128.399,0.514
-35.596,128.667,0.511
-35.596,128.935,0.508
-35.596,129.203,0.504
-35.596,129.471,0.501
-35.596,129.739,0.497
-35.596,130.007,0.494
-35.596,130.276,0.49
-35.596,130.544,0.486
-35.596,130.812,0.482
-35.596,131.08,0.479
-35.596,131.348,0.475
-35.596,131.616,0.471
-35.596,131.884,0.467
-35.596,132.152,0.465
-35.596,132.42,0.462
-35.596,132.688,0.459
-35.596,132.956,0.456
-35.596,133.224,0.454
-35.596,133.492,0.451
-35.596,133.76,0.448
-35.596,134.028,0.447
-35.596,134.296,0.446
-35.596,134.564,0.445
-35.596,134.832,0.444
-35.596,135.101,0.443
-35.596,135.369,0.442
-35.596,135.637,0.441
-35.596,135.905,0.44
-35.596,136.173,0.439
-35.596,136.441,0.438
-35.596,136.709,0.438
-35.596,136.977,0.437
-35.596,137.245,0.436
-35.596,137.513,0.435
-35.596,137.781,0.445
-35.596,138.049,0.46
-35.596,138.317,0.475
-35.596,138.585,0.489
-35.596,138.853,0.504
-35.596,139.121,0.519
-35.596,139.389,0.533
-35.596,139.657,0.55
-35.596,139.926,0.567
-35.596,140.194,0.584
-35.596,140.462,0.601
-35.596,140.73,0.618
-35.596,140.998,0.635
-35.596,141.266,0.652
-35.596,141.534,0.662
-35.596,141.802,0.669
-35.596,142.07,0.676
-35.596,142.338,0.682
-35.596,142.606,0.689
-35.596,142.874,0.696
-35.596,143.142,0.703
-35.596,143.41,0.71
-35.596,143.678,0.717
-35.596,143.946,0.724
-35.596,144.214,0.731
-35.596,144.483,0.739
-35.596,144.751,0.746
-35.596,145.019,0.753
-35.596,145.287,0.763
-35.596,145.555,0.774
-35.596,145.823,0.786
-35.596,146.091,0.797
-35.596,146.359,0.809
-35.596,146.627,0.82
-35.596,146.895,0.832
-35.596,147.163,0.834
-35.596,147.431,0.83
-35.596,147.699,0.825
-35.596,147.967,0.821
-35.596,148.235,0.816
-35.596,148.503,0.812
-35.596,148.771,0.808
-35.596,149.039,0.796
-35.596,149.308,0.779
-35.596,149.576,0.761
-35.596,149.844,0.744
-35.596,150.112,0.726
-35.596,150.38,0.708
-35.596,150.648,0.691
-35.596,150.916,0.673
-35.596,151.184,0.656
-35.596,151.452,0.639
-35.596,151.72,0.621
-35.596,151.988,0.604
-35.596,152.256,0.587
-35.596,152.524,0.569
-35.596,152.792,0.555
-35.596,153.06,0.543
-35.596,153.328,0.531
-35.596,153.596,0.519
-35.596,153.864,0.507
-35.596,154.133,0.496
-35.596,154.401,0.484
-35.596,154.669,0.472
-35.596,154.937,0.46
-35.596,155.205,0.448
-35.596,155.473,0.436
-35.596,155.741,0.425
-35.285,110.171,0.471
-35.285,110.439,0.469
-35.285,110.707,0.467
-35.285,110.975,0.465
-35.285,111.243,0.463
-35.285,111.512,0.461
-35.285,111.78,0.459
-35.285,112.048,0.457
-35.285,112.316,0.455
-35.285,112.584,0.453
-35.285,112.852,0.451
-35.285,113.12,0.45
-35.285,113.388,0.45
-35.285,113.656,0.451
-35.285,113.924,0.451
-35.285,114.192,0.452
-35.285,114.46,0.453
-35.285,114.728,0.453
-35.285,114.996,0.454
-35.285,115.264,0.462
-35.285,115.532,0.47
-35.285,115.8,0.478
-35.285,116.069,0.486
-35.285,116.337,0.494
-35.285,116.605,0.502
-35.285,116.873,0.51
-35.285,117.141,0.519
-35.285,117.409,0.527
-35.285,117.677,0.536
-35.285,117.945,0.544
-35.285,118.213,0.553
-35.285,118.481,0.561
-35.285,118.749,0.569
-35.285,119.017,0.566
-35.285,119.285,0.563
-35.285,119.553,0.559
-35.285,119.821,0.556
-35.285,120.089,0.553
-35.285,120.357,0.549
-35.285,120.625,0.546
-35.285,120.894,0.549
-35.285,121.162,0.551
-35.285,121.43,0.554
-35.285,121.698,0.556
-35.285,121.966,0.559
-35.285,122.234,0.562
-35.285,122.502,0.564
-35.285,122.77,0.564
-35.285,123.038,0.564
-35.285,123.306,0.564
-35.285,123.574,0.564
-35.285,123.842,0.564
-35.285,124.11,0.564
-35.285,124.378,0.564
-35.285,124.646,0.561
-35.285,124.914,0.558
-35.285,125.182,0.555
-35.285,125.45,0.552
-35.285,125.719,0.548
-35.285,125.987,0.545
-35.285,126.255,0.542
-35.285,126.523,0.539
-35.285,126.791,0.536
-35.285,127.059,0.533
-35.285,127.327,0.53
-35.285,127.595,0.527
-35.285,127.863,0.524
-35.285,128.131,0.521
-35.285,128.399,0.518
-35.285,128.667,0.515
-35.285,128.935,0.511
-35.285,129.203,0.508
-35.285,129.471,0.504
-35.285,129.739,0.501
-35.285,130.007,0.497
-35.285,130.276,0.493
-35.285,130.544,0.489
-35.285,130.812,0.485
-35.285,131.08,0.482
-35.285,131.348,0.478
-35.285,131.616,0.474
-35.285,131.884,0.47
-35.285,132.152,0.467
-35.285,132.42,0.465
-35.285,132.688,0.462
-35.285,132.956,0.46
-35.285,133.224,0.457
-35.285,133.492,0.455
-35.285,133.76,0.452
-35.285,134.028,0.452
-35.285,134.296,0.452
-35.285,134.564,0.451
-35.285,134.832,0.451
-35.285,135.101,0.451
-35.285,135.369,0.451
-35.285,135.637,0.451
-35.285,135.905,0.45
-35.285,136.173,0.449
-35.285,136.441,0.449
-35.285,136.709,0.448
-35.285,136.977,0.447
-35.285,137.245,0.446
-35.285,137.513,0.445
-35.285,137.781,0.459
-35.285,138.049,0.478
-35.285,138.317,0.498
-35.285,138.585,0.517
-35.285,138.853,0.537
-35.285,139.121,0.556
-35.285,139.389,0.576
-35.285,139.657,0.593
-35.285,139.926,0.61
-35.285,140.194,0.627
-35.285,140.462,0.643
-35.285,140.73,0.66
-35.285,140.998,0.676
-35.285,141.266,0.693
-35.285,141.534,0.701
-35.285,141.802,0.705
-35.285,142.07,0.709
-35.285,142.338,0.713
-35.285,142.606,0.716
-35.285,142.874,0.72
-35.285,143.142,0.724
-35.285,143.41,0.73
-35.285,143.678,0.738
-35.285,143.946,0.746
-35.285,144.214,0.754
-35.285,144.483,0.761
-35.285,144.751,0.769
-35.285,145.019,0.777
-35.285,145.287,0.786
-35.285,145.555,0.797
-35.285,145.823,0.807
-35.285,146.091,0.817
-35.285,146.359,0.828
-35.285,146.627,0.838
-35.285,146.895,0.848
-35.285,147.163,0.851
-35.285,147.431,0.846
-35.285,147.699,0.842
-35.285,147.967,0.838
-35.285,148.235,0.834
-35.285,148.503,0.829
-35.285,148.771,0.825
-35.285,149.039,0.814
-35.285,149.308,0.798
-35.285,149.576,0.781
-35.285,149.844,0.764
-35.285,150.112,0.747
-35.285,150.38,0.73
-35.285,150.648,0.713
-35.285,150.916,0.695
-35.285,151.184,0.677
-35.285,151.452,0.658
-35.285,151.72,0.64
-35.285,151.988,0.621
-35.285,152.256,0.603
-35.285,152.524,0.584
-35.285,152.792,0.57
-35.285,153.06,0.56
-35.285,153.328,0.55
-35.285,153.596,0.54
-35.285,153.864,0.53
-35.285,154.133,0.52
-35.285,154.401,0.51
-35.285,154.669,0.5
-35.285,154.937,0.488
-35.285,155.205,0.477
-35.285,155.473,0.466
-35.285,155.741,0.454
-34.974,110.171,0.475
-34.974,110.439,0.473
-34.974,110.707,0.471
-34.974,110.975,0.469
-34.974,111.243,0.467
-34.974,111.512,0.466
-34.974,111.78,0.464
-34.974,112.048,0.463
-34.974,112.316,0.461
-34.974,112.584,0.46
-34.974,112.852,0.458
-34.974,113.12,0.457
-34.974,113.388,0.458
-34.974,113.656,0.459
-34.974,113.924,0.46
-34.974,114.192,0.461
-34.974,114.46,0.462
-34.974,114.728,0.463
-34.974,114.996,0.465
-34.974,115.264,0.475
-34.974,115.532,0.485
-34.974,115.8,0.494
-34.974,116.069,0.504
-34.974,116.337,0.514
-34.974,116.605,0.524
-34.974,116.873,0.534
-34.974,117.141,0.543
-34.974,117.409,0.552
-34.974,117.677,0.562
-34.974,117.945,0.571
-34.974,118.213,0.58
-34.974,118.481,0.59
-34.974,118.749,0.599
-34.974,119.017,0.594
-34.974,119.285,0.588
-34.974,119.553,0.583
-34.974,119.821,0.578
-34.974,120.089,0.572
-34.974,120.357,0.567
-34.974,120.625,0.562
-34.974,120.894,0.564
-34.974,121.162,0.566
-34.974,121.43,0.569
-34.974,121.698,0.571
-34.974,121.966,0.574
-34.974,122.234,0.576
-34.974,122.502,0.579
-34.974,122.77,0.578
-34.974,123.038,0.578
-34.974,123.306,0.577
-34.974,123.574,0.576
-34.974,123.842,0.576
-34.974,124.11,0.575
-34.974,124.378,0.574
-34.974,124.646,0.57
-34.974,124.914,0.566
-34.974,125.182,0.562
-34.974,125.45,0.558
-34.974,125.719,0.554
-34.974,125.987,0.55
-34.974,126.255,0.546
-34.974,126.523,0.543
-34.974,126.791,0.54
-34.974,127.059,0.537
-34.974,127.327,0.534
-34.974,127.595,0.531
-34.974,127.863,0.528
-34.974,128.131,0.525
-34.974,128.399,0.522
-34.974,128.667,0.518
-34.974,128.935,0.515
-34.974,129.203,0.511
-34.974,129.471,0.508
-34.974,129.739,0.504
-34.974,130.007,0.501
-34.974,130.276,0.497
-34.974,130.544,0.493
-34.974,130.812,0.489
-34.974,131.08,0.485
-34.974,131.348,0.48
-34.974,131.616,0.476
-34.974,131.884,0.472
-34.974,132.152,0.47
-34.974,132.42,0.467
-34.974,132.688,0.465
-34.974,132.956,0.463
-34.974,133.224,0.461
-34.974,133.492,0.458
-34.974,133.76,0.456
-34.974,134.028,0.456
-34.974,134.296,0.457
-34.974,134.564,0.458
-34.974,134.832,0.459
-34.974,135.101,0.46
-34.974,135.369,0.461
-34.974,135.637,0.462
-34.974,135.905,0.462
-34.974,136.173,0.461
-34.974,136.441,0.46
-34.974,136.709,0.459
-34.974,136.977,0.459
-34.974,137.245,0.458
-34.974,137.513,0.457
-34.974,137.781,0.474
-34.974,138.049,0.498
-34.974,138.317,0.522
-34.974,138.585,0.545
-34.974,138.853,0.569
-34.974,139.121,0.593
-34.974,139.389,0.617
-34.974,139.657,0.635
-34.974,139.926,0.651
-34.974,140.194,0.667
-34.974,140.462,0.683
-34.974,140.73,0.699
-34.974,140.998,0.715
-34.974,141.266,0.731
-34.974,141.534,0.737
-34.974,141.802,0.738
-34.974,142.07,0.739
-34.974,142.338,0.741
-34.974,142.606,0.742
-34.974,142.874,0.743
-34.974,143.142,0.744
-34.974,143.41,0.749
-34.974,143.678,0.758
-34.974,143.946,0.766
-34.974,144.214,0.775
-34.974,144.483,0.783
-34.974,144.751,0.792
-34.974,145.019,0.8
-34.974,145.287,0.809
-34.974,145.555,0.818
-34.974,145.823,0.828
-34.974,146.091,0.837
-34.974,146.359,0.847
-34.974,146.627,0.856
-34.974,146.895,0.865
-34.974,147.163,0.867
-34.974,147.431,0.863
-34.974,147.699,0.859
-34.974,147.967,0.855
-34.974,148.235,0.851
-34.974,148.503,0.847
-34.974,148.771,0.843
-34.974,149.039,0.833
-34.974,149.308,0.817
-34.974,149.576,0.801
-34.974,149.844,0.785
-34.974,150.112,0.769
-34.974,150.38,0.752
-34.974,150.648,0.736
-34.974,150.916,0.718
-34.974,151.184,0.698
-34.974,151.452,0.678
-34.974,151.72,0.658
-34.974,151.988,0.639
-34.974,152.256,0.619
-34.974,152.524,0.599
-34.974,152.792,0.584
-34.974,153.06,0.576
-34.974,153.328,0.568
-34.974,153.596,0.56
-34.974,153.864,0.552
-34.974,154.133,0.544
-34.974,154.401,0.536
-34.974,154.669,0.527
-34.974,154.937,0.516
-34.974,155.205,0.505
-34.974,155.473,0.495
-34.974,155.741,0.484
-34.663,110.171,0.479
-34.663,110.439,0.477
-34.663,110.707,0.475
-34.663,110.975,0.473
-34.663,111.243,0.471
-34.663,111.512,0.47
-34.663,111.78,0.469
-34.663,112.048,0.468
-34.663,112.316,0.466
-34.663,112.584,0.465
-34.663,112.852,0.464
-34.663,113.12,0.463
-34.663,113.388,0.465
-34.663,113.656,0.466
-34.663,113.924,0.468
-34.663,114.192,0.469
-34.663,114.46,0.471
-34.663,114.728,0.473
-34.663,114.996,0.475
-34.663,115.264,0.488
-34.663,115.532,0.501
-34.663,115.8,0.513
-34.663,116.069,0.526
-34.663,116.337,0.539
-34.663,116.605,0.551
-34.663,116.873,0.564
-34.663,117.141,0.575
-34.663,117.409,0.587
-34.663,117.677,0.599
-34.663,117.945,0.61
-34.663,118.213,0.622
-34.663,118.481,0.633
-34.663,118.749,0.645
-34.663,119.017,0.639
-34.663,119.285,0.633
-34.663,119.553,0.628
-34.663,119.821,0.622
-34.663,120.089,0.616
-34.663,120.357,0.611
-34.663,120.625,0.605
-34.663,120.894,0.608
-34.663,121.162,0.61
-34.663,121.43,0.613
-34.663,121.698,0.616
-34.663,121.966,0.619
-34.663,122.234,0.622
-34.663,122.502,0.624
-34.663,122.77,0.621
-34.663,123.038,0.618
-34.663,123.306,0.615
-34.663,123.574,0.611
-34.663,123.842,0.608
-34.663,124.11,0.605
-34.663,124.378,0.601
-34.663,124.646,0.594
-34.663,124.914,0.587
-34.663,125.182,0.58
-34.663,125.45,0.572
-34.663,125.719,0.565
-34.663,125.987,0.558
-34.663,126.255,0.55
-34.663,126.523,0.547
-34.663,126.791,0.544
-34.663,127.059,0.541
-34.663,127.327,0.538
-34.663,127.595,0.535
-34.663,127.863,0.532
-34.663,128.131,0.53
-34.663,128.399,0.526
-34.663,128.667,0.522
-34.663,128.935,0.519
-34.663,129.203,0.515
-34.663,129.471,0.512
-34.663,129.739,0.508
-34.663,130.007,0.504
-34.663,130.276,0.5
-34.663,130.544,0.496
-34.663,130.812,0.491
-34.663,131.08,0.487
-34.663,131.348,0.483
-34.663,131.616,0.478
-34.663,131.884,0.474
-34.663,132.152,0.472
-34.663,132.42,0.47
-34.663,132.688,0.468
-34.663,132.956,0.466
-34.663,133.224,0.464
-34.663,133.492,0.463
-34.663,133.76,0.461
-34.663,134.028,0.463
-34.663,134.296,0.466
-34.663,134.564,0.469
-34.663,134.832,0.473
-34.663,135.101,0.476
-34.663,135.369,0.479
-34.663,135.637,0.483
-34.663,135.905,0.485
-34.663,136.173,0.486
-34.663,136.441,0.487
-34.663,136.709,0.489
-34.663,136.977,0.49
-34.663,137.245,0.492
-34.663,137.513,0.493
-34.663,137.781,0.509
-34.663,138.049,0.53
-34.663,138.317,0.552
-34.663,138.585,0.573
-34.663,138.853,0.595
-34.663,139.121,0.616
-34.663,139.389,0.638
-34.663,139.657,0.654
-34.663,139.926,0.667
-34.663,140.194,0.68
-34.663,140.462,0.694
-34.663,140.73,0.707
-34.663,140.998,0.72
-34.663,141.266,0.734
-34.663,141.534,0.739
-34.663,141.802,0.74
-34.663,142.07,0.742
-34.663,142.338,0.743
-34.663,142.606,0.744
-34.663,142.874,0.745
-34.663,143.142,0.746
-34.663,143.41,0.753
-34.663,143.678,0.763
-34.663,143.946,0.774
-34.663,144.214,0.784
-34.663,144.483,0.794
-34.663,144.751,0.805
-34.663,145.019,0.815
-34.663,145.287,0.825
-34.663,145.555,0.835
-34.663,145.823,0.846
-34.663,146.091,0.856
-34.663,146.359,0.866
-34.663,146.627,0.876
-34.663,146.895,0.886
-34.663,147.163,0.889
-34.663,147.431,0.885
-34.663,147.699,0.881
-34.663,147.967,0.878
-34.663,148.235,0.874
-34.663,148.503,0.87
-34.663,148.771,0.867
-34.663,149.039,0.858
-34.663,149.308,0.844
-34.663,149.576,0.829
-34.663,149.844,0.815
-34.663,150.112,0.801
-34.663,150.38,0.787
-34.663,150.648,0.773
-34.663,150.916,0.755
-34.663,151.184,0.731
-34.663,151.452,0.708
-34.663,151.72,0.684
-34.663,151.988,0.661
-34.663,152.256,0.637
-34.663,152.524,0.614
-34.663,152.792,0.598
-34.663,153.06,0.591
-34.663,153.328,0.584
-34.663,153.596,0.577
-34.663,153.864,0.57
-34.663,154.133,0.563
-34.663,154.401,0.556
-34.663,154.669,0.548
-34.663,154.937,0.539
-34.663,155.205,0.53
-34.663,155.473,0.521
-34.663,155.741,0.512
-34.352,110.171,0.483
-34.352,110.439,0.481
-34.352,110.707,0.479
-34.352,110.975,0.477
-34.352,111.243,0.475
-34.352,111.512,0.474
-34.352,111.78,0.473
-34.352,112.048,0.472
-34.352,112.316,0.471
-34.352,112.584,0.47
-34.352,112.852,0.469
-34.352,113.12,0.469
-34.352,113.388,0.471
-34.352,113.656,0.473
-34.352,113.924,0.476
-34.352,114.192,0.478
-34.352,114.46,0.48
-34.352,114.728,0.482
-34.352,114.996,0.486
-34.352,115.264,0.501
-34.352,115.532,0.517
-34.352,115.8,0.532
-34.352,116.069,0.548
-34.352,116.337,0.563
-34.352,116.605,0.579
-34.352,116.873,0.594
-34.352,117.141,0.608
-34.352,117.409,0.622
-34.352,117.677,0.635
-34.352,117.945,0.649
-34.352,118.213,0.663
-34.352,118.481,0.677
-34.352,118.749,0.69
-34.352,119.017,0.684
-34.352,119.285,0.678
-34.352,119.553,0.672
-34.352,119.821,0.666
-34.352,120.089,0.66
-34.352,120.357,0.654
-34.352,120.625,0.648
-34.352,120.894,0.651
-34.352,121.162,0.654
-34.352,121.43,0.657
-34.352,121.698,0.66
-34.352,121.966,0.664
-34.352,122.234,0.667
-34.352,122.502,0.67
-34.352,122.77,0.664
-34.352,123.038,0.658
-34.352,123.306,0.652
-34.352,123.574,0.646
-34.352,123.842,0.641
-34.352,124.11,0.635
-34.352,124.378,0.629
-34.352,124.646,0.619
-34.352,124.914,0.608
-34.352,125.182,0.597
-34.352,125.45,0.587
-34.352,125.719,0.576
-34.352,125.987,0.566
-34.352,126.255,0.555
-34.352,126.523,0.551
-34.352,126.791,0.548
-34.352,127.059,0.546
-34.352,127.327,0.543
-34.352,127.595,0.54
-34.352,127.863,0.537
-34.352,128.131,0.534
-34.352,128.399,0.53
-34.352,128.667,0.527
-34.352,128.935,0.523
-34.352,129.203,0.519
-34.352,129.471,0.515
-34.352,129.739,0.512
-34.352,130.007,0.508
-34.352,130.276,0.503
-34.352,130.544,0.499
-34.352,130.812,0.494
-34.352,131.08,0.49
-34.352,131.348,0.485
-34.352,131.616,0.481
-34.352,131.884,0.476
-34.352,132.152,0.474
-34.352,132.42,0.472
-34.352,132.688,0.471
-34.352,132.956,0.469
-34.352,133.224,0.468
-34.352,133.492,0.467
-34.352,133.76,0.465
-34.352,134.028,0.469
-34.352,134.296,0.475
-34.352,134.564,0.481
-34.352,134.832,0.486
-34.352,135.101,0.492
-34.352,135.369,0.498
-34.352,135.637,0.504
-34.352,135.905,0.508
-34.352,136.173,0.511
-34.352,136.441,0.515
-34.352,136.709,0.518
-34.352,136.977,0.522
-34.352,137.245,0.525
-34.352,137.513,0.529
-34.352,137.781,0.543
-34.352,138.049,0.563
-34.352,138.317,0.582
-34.352,138.585,0.601
-34.352,138.853,0.62
-34.352,139.121,0.639
-34.352,139.389,0.659
-34.352,139.657,0.672
-34.352,139.926,0.683
-34.352,140.194,0.694
-34.352,140.462,0.704
-34.352,140.73,0.715
-34.352,140.998,0.726
-34.352,141.266,0.737
-34.352,141.534,0.742
-34.352,141.802,0.743
-34.352,142.07,0.744
-34.352,142.338,0.745
-34.352,142.606,0.746
-34.352,142.874,0.747
-34.352,143.142,0.748
-34.352,143.41,0.756
-34.352,143.678,0.769
-34.352,143.946,0.781
-34.352,144.214,0.793
-34.352,144.483,0.805
-34.352,144.751,0.818
-34.352,145.019,0.83
-34.352,145.287,0.841
-34.352,145.555,0.852
-34.352,145.823,0.863
-34.352,146.091,0.874
-34.352,146.359,0.885
-34.352,146.627,0.896
-34.352,146.895,0.907
-34.352,147.163,0.91
-34.352,147.431,0.907
-34.352,147.699,0.904
-34.352,147.967,0.9
-34.352,148.235,0.897
-34.352,148.503,0.893
-34.352,148.771,0.89
-34.352,149.039,0.882
-34.352,149.308,0.87
-34.352,149.576,0.858
-34.352,149.844,0.846
-34.352,150.112,0.834
-34.352,150.38,0.822
-34.352,150.648,0.81
-34.352,150.916,0.791
-34.352,151.184,0.764
-34.352,151.452,0.737
-34.352,151.72,0.71
-34.352,151.988,0.683
-34.352,152.256,0.655
-34.352,152.524,0.628
-34.352,152.792,0.611
-34.352,153.06,0.605
-34.352,153.328,0.599
-34.352,153.596,0.593
-34.352,153.864,0.587
-34.352,154.133,0.581
-34.352,154.401,0.575
-34.352,154.669,0.569
-34.352,154.937,0.562
-34.352,155.205,0.554
-34.352,155.473,0.547
-34.352,155.741,0.54
-34.041,110.171,0.487
-34.041,110.439,0.485
-34.041,110.707,0.483
-34.041,110.975,0.481
-34.041,111.243,0.479
-34.041,111.512,0.479
-34.041,111.78,0.478
-34.041,112.048,0.477
-34.041,112.316,0.477
-34.041,112.584,0.476
-34.041,112.852,0.475
-34.041,113.12,0.475
